,H,S,I,D,A,R,T,E
105,0,48,5,0,0,0,0,0
106,0,48,5,0,0,0,0,0
107,0,48,5,0,0,0,0,0
108,0,48,5,0,0,0,0,0
109,0,48,5,0,0,0,0,0
110,0,48,5,0,0,0,0,0
111,0,48,5,0,0,0,0,0
112,0,48,5,0,0,0,0,0
113,0,48,5,0,0,0,0,0
114,0,48,5,0,0,0,0,0
115,0,48,5,0,0,0,0,0
116,0,48,5,0,0,0,0,0
117,0,48,5,0,0,0,0,0
118,0,48,5,0,0,0,0,0
119,0,48,5,0,0,0,0,0
120,0,48,5,0,0,0,0,0
121,0,48,5,0,0,0,0,0
122,0,48,5,0,0,0,0,0
123,0,48,5,0,0,0,0,0
124,0,48,5,0,0,0,0,0
125,0,48,5,0,0,0,0,0
126,0,47,6,0,0,0,0,0
127,0,47,6,0,0,0,0,0
128,0,47,6,0,0,0,0,0
129,0,47,6,0,0,0,0,0
130,0,47,6,0,0,0,0,0
131,0,47,6,0,0,0,0,0
132,0,47,6,0,0,0,0,0
133,0,47,6,0,0,0,0,0
134,0,47,6,0,0,0,0,0
135,0,47,6,0,0,0,0,0
136,0,47,6,0,0,0,0,0
137,0,47,6,0,0,0,0,0
138,0,47,6,0,0,0,0,0
139,0,47,6,0,0,0,0,0
140,0,47,6,0,0,0,0,0
141,0,47,6,0,0,0,0,0
142,0,47,6,0,0,0,0,0
143,0,47,6,0,0,0,0,0
144,0,47,6,0,0,0,0,0
145,0,47,6,0,0,0,0,0
146,0,47,6,0,0,0,0,0
147,0,47,6,0,0,0,0,0
148,0,47,6,0,0,0,0,0
149,0,47,6,0,0,0,0,0
150,0,47,6,0,0,0,0,0
151,0,47,6,0,0,0,0,0
152,0,47,6,0,0,0,0,0
153,0,47,6,0,0,0,0,0
154,0,47,6,0,0,0,0,0
155,0,47,6,0,0,0,0,0
156,0,47,6,0,0,0,0,0
157,0,47,6,0,0,0,0,0
158,0,47,6,0,0,0,0,0
159,0,47,6,0,0,0,0,0
160,0,47,6,0,0,0,0,0
161,0,47,6,0,0,0,0,0
162,0,47,6,0,0,0,0,0
163,0,47,6,0,0,0,0,0
164,0,47,6,0,0,0,0,0
165,0,47,6,0,0,0,0,0
166,0,47,6,0,0,0,0,0
167,0,47,6,0,0,0,0,0
168,0,47,6,0,0,0,0,0
169,0,47,6,0,0,0,0,0
170,0,47,6,0,0,0,0,0
171,0,47,6,0,0,0,0,0
172,0,47,6,0,0,0,0,0
173,0,47,6,0,0,0,0,0
174,0,47,6,0,0,0,0,0
175,0,47,6,0,0,0,0,0
176,0,47,6,0,0,0,0,0
177,0,47,6,0,0,0,0,0
178,0,47,6,0,0,0,0,0
179,0,47,6,0,0,0,0,0
180,0,47,6,0,0,0,0,0
181,0,47,6,0,0,0,0,0
182,0,47,6,0,0,0,0,0
183,0,47,6,0,0,0,0,0
184,0,47,6,0,0,0,0,0
185,0,47,6,0,0,0,0,0
186,0,47,6,0,0,0,0,0
187,0,47,6,0,0,0,0,0
188,0,47,6,0,0,0,0,0
189,0,47,6,0,0,0,0,0
190,0,47,6,0,0,0,0,0
191,0,47,6,0,0,0,0,0
192,0,47,6,0,0,0,0,0
193,0,47,6,0,0,0,0,0
194,0,47,6,0,0,0,0,0
195,0,47,6,0,0,0,0,0
196,0,47,6,0,0,0,0,0
197,0,47,6,0,0,0,0,0
198,0,47,6,0,0,0,0,0
199,0,47,6,0,0,0,0,0
200,0,47,6,0,0,0,0,0
201,0,47,6,0,0,0,0,0
202,0,47,6,0,0,0,0,0
203,0,47,6,0,0,0,0,0
204,0,47,6,0,0,0,0,0
205,0,47,6,0,0,0,0,0
206,0,47,6,0,0,0,0,0
207,0,47,6,0,0,0,0,0
208,0,47,6,0,0,0,0,0
209,0,47,6,0,0,0,0,0
210,1,47,5,0,0,0,0,0
211,1,47,5,0,0,0,0,0
212,1,47,5,0,0,0,0,0
213,1,47,5,0,0,0,0,0
214,2,47,4,0,0,0,0,0
215,2,47,4,0,0,0,0,0
216,2,47,4,0,0,0,0,0
217,2,47,4,0,0,0,0,0
218,2,47,4,0,0,0,0,0
219,2,47,4,0,0,0,0,0
220,2,47,4,0,0,0,0,0
221,2,47,4,0,0,0,0,0
222,2,47,4,0,0,0,0,0
223,2,47,4,0,0,0,0,0
224,2,47,4,0,0,0,0,0
225,2,47,4,0,0,0,0,0
226,2,47,4,0,0,0,0,0
227,2,47,4,0,0,0,0,0
228,2,47,4,0,0,0,0,0
229,2,47,4,0,0,0,0,0
230,2,47,4,0,0,0,0,0
231,2,47,4,0,0,0,0,0
232,2,47,4,0,0,0,0,0
233,2,47,4,0,0,0,0,0
234,2,47,4,0,0,0,0,0
235,2,47,4,0,0,0,0,0
236,2,47,4,0,0,0,0,0
237,2,47,4,0,0,0,0,0
238,2,47,4,0,0,0,0,0
239,2,47,4,0,0,0,0,0
240,2,47,4,0,0,0,0,0
241,2,47,4,0,0,0,0,0
242,2,47,3,0,1,0,0,0
243,2,47,3,0,1,0,0,0
244,2,47,3,0,1,0,0,0
245,2,47,3,0,1,0,0,0
246,2,47,3,0,1,0,0,0
247,2,47,3,0,1,0,0,0
248,2,47,3,0,1,0,0,0
249,2,47,3,0,1,0,0,0
250,2,47,3,0,1,0,0,0
251,2,47,3,0,1,0,0,0
252,2,47,3,0,1,0,0,0
253,2,46,4,0,1,0,0,0
254,2,46,4,0,1,0,0,0
255,2,46,4,0,1,0,0,0
256,2,46,4,0,1,0,0,0
257,2,46,4,0,1,0,0,0
258,2,46,4,0,1,0,0,0
259,2,46,4,0,1,0,0,0
260,2,46,4,0,1,0,0,0
261,2,46,4,0,1,0,0,0
262,2,46,4,0,1,0,0,0
263,2,46,4,0,1,0,0,0
264,2,46,4,0,1,0,0,0
265,2,46,4,0,1,0,0,0
266,2,46,4,0,1,0,0,0
267,2,46,4,0,1,0,0,0
268,2,46,4,0,1,0,0,0
269,2,46,4,0,1,0,0,0
270,2,46,4,0,1,0,0,0
271,2,46,4,0,1,0,0,0
272,2,46,4,0,1,0,0,0
273,2,46,4,0,1,0,0,0
274,2,46,4,0,1,0,0,0
275,2,46,4,0,1,0,0,0
276,2,46,4,0,1,0,0,0
277,2,46,4,0,1,0,0,0
278,2,46,4,0,1,0,0,0
279,2,46,4,0,1,0,0,0
280,2,46,4,0,1,0,0,0
281,2,45,5,0,1,0,0,0
282,2,45,5,0,1,0,0,0
283,2,45,5,0,1,0,0,0
284,2,45,5,0,1,0,0,0
285,2,45,5,0,1,0,0,0
286,2,45,5,0,1,0,0,0
287,2,45,5,0,1,0,0,0
288,2,45,5,0,1,0,0,0
289,2,45,5,0,1,0,0,0
290,2,45,5,0,1,0,0,0
291,2,45,5,0,1,0,0,0
292,2,45,5,0,1,0,0,0
293,2,45,5,0,1,0,0,0
294,2,45,5,0,1,0,0,0
295,2,45,5,0,1,0,0,0
296,2,45,5,0,1,0,0,0
297,2,45,5,0,1,0,0,0
298,2,45,5,0,1,0,0,0
299,2,45,5,0,1,0,0,0
300,2,45,5,0,1,0,0,0
301,2,45,5,0,1,0,0,0
302,2,45,5,0,1,0,0,0
303,2,45,5,0,1,0,0,0
304,2,45,5,0,1,0,0,0
305,2,45,5,0,1,0,0,0
306,2,45,5,0,1,0,0,0
307,2,45,5,0,1,0,0,0
308,2,44,6,0,1,0,0,0
309,2,44,6,0,1,0,0,0
310,2,44,6,0,1,0,0,0
311,2,44,5,1,1,0,0,0
312,2,43,6,1,1,0,0,0
313,2,43,6,1,1,0,0,0
314,2,43,6,1,1,0,0,0
315,2,43,6,1,1,0,0,0
316,2,43,6,1,1,0,0,0
317,2,43,6,1,1,0,0,0
318,2,43,6,1,1,0,0,0
319,2,43,5,1,2,0,0,0
320,2,43,5,1,2,0,0,0
321,2,43,5,1,2,0,0,0
322,2,43,5,1,2,0,0,0
323,2,43,5,1,2,0,0,0
324,2,43,5,1,2,0,0,0
325,2,43,5,1,2,0,0,0
326,2,43,5,1,2,0,0,0
327,2,43,5,1,2,0,0,0
328,2,43,5,1,2,0,0,0
329,2,43,5,1,2,0,0,0
330,2,43,5,1,2,0,0,0
331,2,43,5,1,2,0,0,0
332,2,43,5,1,2,0,0,0
333,2,43,5,1,2,0,0,0
334,2,42,6,1,2,0,0,0
335,2,42,6,1,2,0,0,0
336,2,42,6,1,2,0,0,0
337,2,42,6,1,2,0,0,0
338,2,42,6,1,2,0,0,0
339,2,42,6,1,2,0,0,0
340,2,42,6,1,2,0,0,0
341,2,42,6,1,2,0,0,0
342,2,42,6,1,2,0,0,0
343,2,42,6,1,2,0,0,0
344,2,42,6,1,2,0,0,0
345,2,42,6,1,2,0,0,0
346,2,42,6,1,2,0,0,0
347,2,42,6,1,2,0,0,0
348,2,42,6,1,2,0,0,0
349,2,42,6,1,2,0,0,0
350,2,42,6,1,2,0,0,0
351,2,42,6,1,2,0,0,0
352,2,42,6,1,2,0,0,0
353,2,42,6,1,2,0,0,0
354,2,41,7,1,2,0,0,0
355,2,41,7,1,2,0,0,0
356,2,41,7,1,2,0,0,0
357,2,41,7,1,2,0,0,0
358,2,41,7,1,2,0,0,0
359,2,41,7,1,2,0,0,0
360,2,41,7,1,2,0,0,0
361,2,41,7,1,2,0,0,0
362,2,41,7,1,2,0,0,0
363,2,41,7,1,2,0,0,0
364,2,41,7,1,2,0,0,0
365,2,41,7,1,2,0,0,0
366,2,41,7,1,2,0,0,0
367,2,41,7,1,2,0,0,0
368,2,41,7,1,2,0,0,0
369,2,41,7,1,2,0,0,0
370,2,41,7,0,2,1,0,0
371,2,41,7,0,2,1,0,0
372,2,41,7,0,2,1,0,0
373,2,41,7,0,2,1,0,0
374,2,41,7,0,2,1,0,0
375,2,41,7,0,2,1,0,0
376,2,41,7,0,2,1,0,0
377,2,41,7,0,2,1,0,0
378,2,41,7,0,2,1,0,0
379,2,39,9,0,2,1,0,0
380,2,39,9,0,2,1,0,0
381,2,39,9,0,2,1,0,0
382,2,39,9,0,2,1,0,0
383,2,39,9,0,2,1,0,0
384,2,39,9,0,2,1,0,0
385,2,39,9,0,2,1,0,0
386,2,39,9,0,2,1,0,0
387,2,39,9,0,2,1,0,0
388,2,39,9,0,2,1,0,0
389,2,39,9,0,2,1,0,0
390,2,39,9,0,2,1,0,0
391,2,39,9,0,2,1,0,0
392,2,39,9,0,2,1,0,0
393,2,39,9,0,2,1,0,0
394,2,39,9,0,2,1,0,0
395,2,39,9,0,2,1,0,0
396,2,38,10,0,2,1,0,0
397,2,38,10,0,2,1,0,0
398,2,38,10,0,2,1,0,0
399,2,38,10,0,2,1,0,0
400,2,37,11,0,2,1,0,0
401,2,36,12,0,2,1,0,0
402,2,36,12,0,2,1,0,0
403,2,36,11,1,2,1,0,0
404,2,36,11,1,2,1,0,0
405,2,36,11,1,2,1,0,0
406,2,36,11,1,2,1,0,0
407,2,36,11,1,2,1,0,0
408,2,36,11,1,2,1,0,0
409,2,36,11,1,2,1,0,0
410,1,37,11,1,2,1,0,0
411,1,37,11,1,2,1,0,0
412,1,37,11,1,2,1,0,0
413,1,37,11,1,2,1,0,0
414,0,38,11,1,2,1,0,0
415,0,38,11,1,2,1,0,0
416,0,37,12,1,2,1,0,0
417,0,37,12,1,2,1,0,0
418,0,37,12,1,2,1,0,0
419,0,37,12,1,2,1,0,0
420,0,37,12,1,2,1,0,0
421,0,37,12,1,2,1,0,0
422,0,36,13,1,2,1,0,0
423,0,36,13,1,2,1,0,0
424,0,36,13,1,2,1,0,0
425,0,36,13,1,2,1,0,0
426,0,36,13,1,2,1,0,0
427,0,36,13,1,2,1,0,0
428,0,36,13,1,2,1,0,0
429,0,36,12,1,3,1,0,0
430,0,36,12,1,3,1,0,0
431,0,35,13,1,3,1,0,0
432,0,34,14,1,3,1,0,0
433,0,34,14,1,3,1,0,0
434,0,34,14,1,3,1,0,0
435,0,34,14,1,3,1,0,0
436,1,34,13,1,3,1,0,0
437,1,33,14,1,3,1,0,0
438,1,33,14,1,3,1,0,0
439,1,33,14,1,3,1,0,0
440,1,33,13,1,4,1,0,0
441,1,33,13,1,4,1,0,0
442,1,33,13,1,4,1,0,0
443,1,33,13,1,4,1,0,0
444,1,33,13,1,4,1,0,0
445,1,33,13,1,4,1,0,0
446,1,33,13,1,4,1,0,0
447,1,33,13,1,4,1,0,0
448,1,33,13,1,4,1,0,0
449,1,33,13,1,4,1,0,0
450,1,32,14,1,4,1,0,0
451,1,32,14,1,4,1,0,0
452,1,32,14,1,4,1,0,0
453,1,32,13,1,5,1,0,0
454,1,32,12,1,6,1,0,0
455,1,32,12,1,6,1,0,0
456,1,32,12,1,6,1,0,0
457,1,32,11,1,7,1,0,0
458,1,32,10,2,7,1,0,0
459,1,31,11,2,7,1,0,0
460,1,31,11,2,7,1,0,0
461,1,31,11,2,7,1,0,0
462,1,31,11,2,7,1,0,0
463,1,31,11,2,7,1,0,0
464,1,31,11,2,7,1,0,0
465,1,31,11,2,7,1,0,0
466,1,31,11,2,7,1,0,0
467,1,31,11,2,6,2,0,0
468,2,31,11,2,5,2,0,0
469,2,31,11,2,5,2,0,0
470,2,31,11,2,5,2,0,0
471,2,31,11,2,5,2,0,0
472,2,31,10,2,6,2,0,0
473,2,31,10,2,6,2,0,0
474,2,31,10,2,6,2,0,0
475,2,31,10,2,6,2,0,0
476,2,31,10,2,6,2,0,0
477,2,31,10,2,6,2,0,0
478,2,31,10,2,6,2,0,0
479,2,31,10,2,6,2,0,0
480,2,31,10,2,6,2,0,0
481,2,31,10,2,6,2,0,0
482,2,31,10,2,6,2,0,0
483,2,31,10,2,6,2,0,0
484,2,31,10,2,6,2,0,0
485,2,31,10,2,6,2,0,0
486,2,31,9,2,7,2,0,0
487,2,31,9,2,7,2,0,0
488,2,31,8,2,8,2,0,0
489,3,31,8,1,8,2,0,0
490,3,31,8,1,8,2,0,0
491,3,31,8,1,8,2,0,0
492,3,31,8,1,8,2,0,0
493,3,31,8,1,8,2,0,0
494,3,31,8,1,8,2,0,0
495,3,31,8,1,8,2,0,0
496,3,31,8,1,8,2,0,0
497,3,30,9,1,8,2,0,0
498,3,30,9,1,8,2,0,0
499,3,30,9,1,8,2,0,0
500,3,30,9,1,8,2,0,0
501,3,30,9,1,8,2,0,0
502,3,30,9,1,8,2,0,0
503,3,30,8,1,9,2,0,0
504,3,30,8,1,9,2,0,0
505,3,30,8,1,9,2,0,0
506,3,30,8,1,9,2,0,0
507,3,30,8,1,9,2,0,0
508,3,30,8,1,9,2,0,0
509,3,30,8,1,9,2,0,0
510,3,30,8,1,9,2,0,0
511,3,30,8,1,8,3,0,0
512,3,30,8,1,8,3,0,0
513,3,30,8,1,8,3,0,0
514,3,30,8,1,8,3,0,0
515,3,30,8,1,8,3,0,0
516,3,30,7,2,8,2,1,0
517,3,29,8,2,8,2,1,0
518,3,29,8,2,8,2,1,0
519,3,29,8,2,8,2,1,0
520,4,29,7,2,7,3,1,0
521,4,29,7,2,7,3,1,0
522,4,29,7,2,7,3,1,0
523,4,29,7,2,7,3,1,0
524,4,29,7,2,7,3,1,0
525,4,29,7,2,7,3,1,0
526,4,29,7,2,7,3,1,0
527,4,29,7,2,7,3,1,0
528,4,29,7,2,7,3,1,0
529,4,29,7,2,7,3,1,0
530,4,29,7,2,7,3,1,0
531,4,29,7,2,7,3,1,0
532,4,29,7,2,7,3,1,0
533,4,29,7,2,7,3,1,0
534,4,29,7,2,7,3,1,0
535,4,29,7,2,7,3,1,0
536,4,29,7,2,7,3,1,0
537,4,29,7,2,7,3,1,0
538,4,29,7,2,7,3,1,0
539,4,28,8,2,7,3,1,0
540,4,28,8,2,7,3,1,0
541,4,28,8,2,7,3,1,0
542,4,28,8,2,7,3,1,0
543,4,28,8,2,7,3,1,0
544,4,28,8,2,7,3,1,0
545,4,28,6,2,9,3,1,0
546,4,28,6,2,9,3,1,0
547,4,28,6,2,9,3,1,0
548,4,28,6,2,9,3,1,0
549,4,28,6,2,9,3,1,0
550,4,28,6,2,9,3,1,0
551,4,28,6,2,9,3,1,0
552,4,28,6,2,9,3,1,0
553,4,27,7,2,9,3,1,0
554,4,27,7,2,9,3,1,0
555,4,27,7,2,8,4,1,0
556,4,27,7,2,8,4,1,0
557,4,27,7,2,8,4,1,0
558,4,27,7,2,8,4,1,0
559,4,27,7,2,8,4,1,0
560,4,27,7,2,7,5,1,0
561,4,27,7,2,7,5,1,0
562,4,27,6,3,7,5,1,0
563,4,27,6,3,7,5,1,0
564,4,27,6,3,7,5,1,0
565,4,27,6,3,7,5,1,0
566,4,27,6,3,7,5,1,0
567,4,27,6,3,7,5,1,0
568,4,27,6,3,7,5,1,0
569,4,27,6,3,7,5,1,0
570,4,27,6,3,6,6,1,0
571,4,27,6,3,6,6,1,0
572,4,27,6,3,6,6,1,0
573,4,27,6,3,6,6,1,0
574,4,27,6,3,6,6,1,0
575,4,27,6,3,6,6,1,0
576,4,27,6,3,6,6,1,0
577,4,27,6,3,6,6,1,0
578,4,27,6,3,6,6,1,0
579,5,27,6,3,5,6,1,0
580,5,27,6,3,5,6,1,0
581,5,27,6,3,5,6,1,0
582,5,27,6,3,5,6,1,0
583,5,27,6,3,5,6,1,0
584,5,27,6,3,5,6,1,0
585,6,27,6,3,5,5,1,0
586,6,27,6,3,5,5,1,0
587,6,27,6,3,5,5,1,0
588,6,26,7,3,5,5,1,0
589,6,26,7,2,5,6,1,0
590,6,26,7,2,5,6,1,0
591,6,26,7,2,5,6,1,0
592,6,26,7,2,5,6,1,0
593,6,26,7,2,5,6,1,0
594,6,26,7,2,5,6,1,0
595,7,26,7,2,4,6,1,0
596,7,26,7,2,4,6,1,0
597,7,26,7,2,4,6,1,0
598,7,26,7,2,4,6,1,0
599,7,26,7,2,4,6,1,0
600,7,26,7,2,4,6,1,0
601,7,26,7,2,4,6,1,0
602,7,26,7,2,4,6,1,0
603,7,26,7,2,4,6,1,0
604,7,26,7,2,4,6,1,0
605,7,26,7,2,4,6,1,0
606,7,26,7,2,4,6,1,0
607,7,26,7,2,4,6,1,0
608,7,26,7,2,4,6,1,0
609,7,26,7,2,4,6,1,0
610,7,26,7,2,4,6,1,0
611,7,26,7,2,4,6,1,0
612,7,26,7,2,4,6,1,0
613,7,26,7,2,4,6,1,0
614,7,26,7,2,4,6,1,0
615,7,26,7,2,4,6,1,0
616,7,26,7,2,4,6,1,0
617,7,26,7,2,4,6,1,0
618,7,26,7,2,4,6,1,0
619,7,26,7,2,4,6,1,0
620,8,26,7,2,4,6,0,0
621,8,26,7,2,4,6,0,0
622,8,26,7,2,4,6,0,0
623,8,26,7,2,4,6,0,0
624,8,26,7,2,4,6,0,0
625,8,26,7,2,4,6,0,0
626,8,26,7,2,4,6,0,0
627,8,26,7,2,4,6,0,0
628,8,26,6,3,4,6,0,0
629,8,26,6,3,4,6,0,0
630,8,26,6,3,4,6,0,0
631,8,26,6,3,4,6,0,0
632,8,26,6,3,4,6,0,0
633,8,26,6,3,4,6,0,0
634,8,26,6,3,4,6,0,0
635,8,26,6,3,4,6,0,0
636,7,27,6,3,4,6,0,0
637,7,27,6,3,4,6,0,0
638,7,27,6,3,4,6,0,0
639,7,27,6,3,4,6,0,0
640,7,27,6,3,4,6,0,0
641,7,27,6,3,4,6,0,0
642,7,27,6,3,4,6,0,0
643,7,27,6,3,4,6,0,0
644,7,27,6,3,4,6,0,0
645,7,27,6,3,4,6,0,0
646,7,26,7,3,4,6,0,0
647,7,26,7,3,4,6,0,0
648,7,26,7,3,4,6,0,0
649,7,26,7,3,4,6,0,0
650,7,26,7,3,4,6,0,0
651,7,26,7,3,4,6,0,0
652,7,26,7,3,4,6,0,0
653,7,26,7,3,4,6,0,0
654,7,26,7,3,4,6,0,0
655,7,26,7,3,4,6,0,0
656,7,26,7,3,4,6,0,0
657,7,26,7,3,4,6,0,0
658,7,26,7,3,4,6,0,0
659,7,26,7,3,4,6,0,0
660,7,26,7,3,4,6,0,0
661,7,26,7,3,4,6,0,0
662,7,26,7,3,4,6,0,0
663,7,26,7,3,4,6,0,0
664,7,26,7,3,4,6,0,0
665,7,26,7,3,4,6,0,0
666,7,26,7,3,4,6,0,0
667,7,26,7,3,4,6,0,0
668,6,27,7,3,4,6,0,0
669,6,26,8,3,4,6,0,0
670,6,26,8,3,4,6,0,0
671,6,26,8,3,4,6,0,0
672,6,25,9,3,4,6,0,0
673,6,25,9,3,4,6,0,0
674,6,25,9,3,4,6,0,0
675,6,25,9,3,4,6,0,0
676,6,25,9,3,4,6,0,0
677,6,25,9,3,4,6,0,0
678,6,25,9,3,4,6,0,0
679,6,25,9,3,4,6,0,0
680,6,25,9,3,4,6,0,0
681,6,25,9,3,4,6,0,0
682,6,25,9,3,4,6,0,0
683,6,25,9,3,4,6,0,0
684,6,25,9,3,4,6,0,0
685,6,25,9,3,4,6,0,0
686,6,25,9,3,4,6,0,0
687,6,25,9,3,4,6,0,0
688,6,25,9,3,4,6,0,0
689,5,26,9,3,4,6,0,0
690,5,26,9,3,4,6,0,0
691,5,26,9,3,4,6,0,0
692,5,26,9,3,4,6,0,0
693,5,26,9,3,4,6,0,0
694,5,26,9,3,4,6,0,0
695,5,26,9,3,4,6,0,0
696,5,26,9,3,4,6,0,0
697,5,25,10,3,4,6,0,0
698,5,25,10,3,4,6,0,0
699,5,25,10,3,4,6,0,0
700,5,25,10,3,4,6,0,0
701,5,24,11,3,4,6,0,0
702,5,24,11,3,4,6,0,0
703,5,24,11,3,4,6,0,0
704,5,24,11,3,4,6,0,0
705,5,23,12,3,4,6,0,0
706,5,23,12,3,4,6,0,0
707,5,23,11,3,5,6,0,0
708,5,23,11,3,5,6,0,0
709,5,23,10,3,6,6,0,0
710,5,23,10,3,6,6,0,0
711,5,23,10,3,6,6,0,0
712,5,22,11,3,6,6,0,0
713,5,22,11,2,6,7,0,0
714,5,21,12,2,6,7,0,0
715,5,20,13,2,5,8,0,0
716,5,20,13,2,5,8,0,0
717,5,20,13,2,5,8,0,0
718,5,20,13,2,5,8,0,0
719,5,20,13,2,5,8,0,0
720,4,21,13,2,5,8,0,0
721,4,21,13,2,5,8,0,0
722,4,21,13,2,5,8,0,0
723,4,21,12,2,6,8,0,0
724,4,21,12,2,6,8,0,0
725,4,20,12,3,6,8,0,0
726,4,20,12,3,6,8,0,0
727,4,19,13,3,6,8,0,0
728,4,19,13,3,6,8,0,0
729,4,19,13,2,6,9,0,0
730,4,19,13,2,6,9,0,0
731,4,18,14,2,6,9,0,0
732,4,18,14,2,6,9,0,0
733,4,18,14,2,6,9,0,0
734,4,18,13,2,7,9,0,0
735,4,18,13,2,5,11,0,0
736,4,18,12,2,6,11,0,0
737,4,18,12,2,6,11,0,0
738,4,18,12,2,6,11,0,0
739,4,18,12,2,6,11,0,0
740,4,18,12,2,6,11,0,0
741,4,18,12,2,6,11,0,0
742,4,18,11,2,7,11,0,0
743,4,18,11,2,7,11,0,0
744,4,17,12,2,7,11,0,0
745,4,17,12,2,7,11,0,0
746,4,17,12,2,7,11,0,0
747,4,17,12,2,7,11,0,0
748,4,17,12,2,7,11,0,0
749,4,17,11,3,7,11,0,0
750,4,16,12,3,7,11,0,0
751,4,16,12,3,7,11,0,0
752,4,16,12,3,7,11,0,0
753,5,16,11,4,6,11,0,0
754,5,16,11,4,6,11,0,0
755,5,15,12,4,6,11,0,0
756,5,14,13,4,6,11,0,0
757,5,14,13,4,6,11,0,0
758,5,14,13,4,6,11,0,0
759,5,14,13,4,6,11,0,0
760,5,14,12,4,7,11,0,0
761,5,14,12,4,6,12,0,0
762,5,14,11,5,6,12,0,0
763,5,14,11,5,5,13,0,0
764,5,14,11,5,5,13,0,0
765,5,13,12,5,5,13,0,0
766,5,13,12,5,5,13,0,0
767,5,13,11,4,6,14,0,0
768,6,13,11,4,6,13,0,0
769,6,13,10,5,6,13,0,0
770,6,13,9,5,7,13,0,0
771,6,13,8,6,7,13,0,0
772,6,13,8,6,7,13,0,0
773,6,13,8,6,7,13,0,0
774,6,13,8,6,7,13,0,0
